Results Table 1
,Specimen label,Width,Thickness,Length,Tensile strain (Displacement) at Break (Standard),Maximum Tensile stress
,,(mm),(mm),(mm),(%),(MPa)
"1","Steel-1","12.73","4.06","68.81","44.14","239.24"
"2","Steel-2.1","12.73","3.05","71.09","14.16","311.81"
"3","Steel-2.2","11.76","2.84","76.71","13.13","370.91"
"4","Steel-2.3","10.85","2.72","84.89","11.50","420.57"

1,Time,Displacement,Force
,(s),(mm),(N)
"","35.9910","7.5998","11035.1074"
"","36.0910","7.6219","11017.2402"
"","36.1910","7.6422","10987.8701"
"","36.2910","7.6640","10975.8633"
"","36.3910","7.6844","10947.2998"
"","36.4910","7.7060","10937.4600"
"","36.5910","7.7277","10906.0029"
"","36.6910","7.7482","10889.9414"
"","36.7910","7.7697","10863.5303"
"","36.8910","7.7901","10843.7012"
"","36.9910","7.8124","10827.4600"
"","37.0910","7.8329","10791.5488"
"","37.1910","7.8542","10781.0117"
"","37.2910","7.8750","10748.6924"
"","37.3910","7.8962","10733.7441"
"","37.4910","7.9182","10706.5732"
"","37.5910","7.9385","10679.5049"
"","37.6910","7.9602","10658.1064"
"","37.7910","7.9807","10628.8027"
"","37.8910","8.0028","10611.2393"
"","37.9910","8.0237","10571.5439"
"","38.0910","8.0448","10558.6553"
"","38.1910","8.0658","10522.7656"
"","38.2910","8.0868","10503.7559"
"","38.3910","8.1090","10473.0869"
"","38.4910","8.1288","10441.2393"
"","38.5910","8.1507","10418.6885"
"","38.6910","8.1712","10385.5830"
"","38.7910","8.1931","10365.4678"
"","38.8910","8.2140","10324.3340"
"","38.9910","8.2352","10304.6279"
"","39.0910","8.2563","10265.3828"
"","39.1910","8.2772","10240.9268"
"","39.2910","8.2993","10210.3037"
"","39.3910","8.3196","10169.8428"
"","39.4910","8.3412","10144.5439"
"","39.5910","8.3618","10103.1484"
"","39.6910","8.3834","10079.8213"
"","39.7910","8.4050","10036.5752"
"","39.8910","8.4255","10008.4033"
"","39.9910","8.4470","9971.7949"
"","40.0910","8.4675","9937.0645"
"","40.1910","8.4896","9904.7695"
"","40.2910","8.5101","9855.6533"
"","40.3910","8.5315","9826.4375"
"","40.4910","8.5524","9778.9561"
"","40.5910","8.5737","9748.7773"
"","40.6910","8.5957","9704.4092"
"","40.7910","8.6160","9664.7539"
"","40.8910","8.6377","9624.0811"
"","40.9910","8.6582","9581.0283"
"","41.0910","8.6800","9541.6787"
"","41.1910","8.7010","9487.7773"
"","41.2910","8.7220","9451.8740"
"","41.3910","8.7429","9396.4209"
"","41.4910","8.7640","9358.4082"
"","41.5910","8.7861","9307.8965"
"","41.6910","8.8063","9256.1436"
"","41.7910","8.8282","9210.4658"
"","41.8910","8.8487","9156.4609"
"","41.9910","8.8704","9110.1543"
"","42.0910","8.8917","9046.1787"
"","42.1910","8.9123","8998.8369"
"","42.2910","8.9338","8936.9658"
"","42.3910","8.9544","8882.3926"
"","42.4910","8.9765","8824.6807"
"","42.5910","8.9970","8757.1172"
"","42.6910","9.0186","8702.0713"
"","42.7910","9.0391","8632.2021"
"","42.8910","9.0604","8572.9600"
"","42.9910","9.0825","8495.8408"
"","43.0910","9.1027","8429.6602"
"","43.1910","9.1244","8353.0127"
"","43.2910","9.1448","8279.5801"
"","43.3910","9.1671","8205.1035"
"","43.4910","9.1878","8114.1646"
"","43.5910","9.2089","8039.3149"
"","43.6910","9.2298","7946.1763"
"","43.7910","9.2510","7863.2632"
"","43.8910","9.2730","7758.3872"
"","43.9910","9.2931","7664.1812"
"","44.0910","9.3148","7556.3535"
"","44.1910","9.3353","7448.9644"
"","44.2910","9.3575","7326.4204"
"","44.3910","9.3784","7092.2456"
"","44.4250","9.3852","6836.6421"
"","44.4470","9.3899","6581.5776"
"","44.4620","9.3932","6319.6284"
"","44.4740","9.3959","6060.9048"
"","44.4860","9.3986","5803.8452"
"","44.5020","9.4022","5541.5054"
"","44.5330","9.4090","5288.5288"
"","44.5960","9.4216","5036.6147"
"","44.6650","9.4359","4782.8252"
"","44.7220","9.4486","4531.8242"
"","44.7880","9.4632","4280.1235"
"","44.8640","9.4784","4029.2661"
"","44.9410","9.4944","3778.4226"
"","45.0250","9.5126","3527.5032"
"","45.1250","9.5332","3340.3645"
"","45.2190","9.5539","3089.1057"
"","45.3190","9.5744","2873.4241"
"","45.4190","9.5958","2653.3142"
"","45.5190","9.6168","2445.5393"
"","45.6190","9.6379","2255.8215"
"","45.7190","9.6599","2071.3362"
"","45.8190","9.6801","1900.5137"
"","45.9190","9.7019","1679.8621"
"","46.0190","9.7224","1465.9503"
"","46.1190","9.7443","1214.7759"
"","46.1830","9.7581","961.9037"
"","46.2380","9.7691","708.3375"
"","46.2460","9.7707","672.1154"

