Results Table 1
,Specimen label,Width,Thickness,Length,Tensile strain (Displacement) at Break (Standard),Maximum Tensile stress
,,(mm),(mm),(mm),(%),(MPa)
"1","Brass 1","12.80","3.20","69.34","40.87","383.43"
"2","Brass 2_1","12.70","3.12","69.34","12.33","370.70"
"3","Brass 2_2","12.27","3.05","77.88","13.02","410.88"
"4","Brass 2_3","11.68","3.05","84.58","17.72","438.80"

1,Time,Displacement,Force
,(s),(mm),(N)
"","0.0000","0.0000","97.7163"
"","0.1000","0.0035","111.5954"
"","0.2000","0.0159","133.3081"
"","0.3000","0.0465","185.2380"
"","0.4000","0.0668","399.7439"
"","0.4640","0.0800","653.5379"
"","0.5230","0.0922","906.4387"
"","0.5760","0.1041","1157.8120"
"","0.6300","0.1158","1410.1808"
"","0.6890","0.1278","1664.1523"
"","0.7480","0.1398","1916.5544"
"","0.8040","0.1521","2170.1267"
"","0.8810","0.1685","2421.0884"
"","0.9690","0.1865","2671.3401"
"","1.0450","0.2033","2922.0771"
"","1.1270","0.2207","3173.4407"
"","1.2110","0.2379","3424.1960"
"","1.2890","0.2549","3675.9353"
"","1.3770","0.2729","3927.5027"
"","1.4600","0.2906","4179.3750"
"","1.5420","0.3088","4429.6392"
"","1.6350","0.3278","4679.9980"
"","1.7210","0.3464","4930.3750"
"","1.8180","0.3663","5182.8306"
"","1.9090","0.3856","5435.0889"
"","1.9990","0.4056","5687.3018"
"","2.0990","0.4257","5928.5752"
"","2.1900","0.4456","6179.5337"
"","2.2900","0.4661","6419.4897"
"","2.3870","0.4868","6669.9326"
"","2.4870","0.5085","6921.6729"
"","2.5870","0.5292","7158.5635"
"","2.6870","0.5505","7402.8677"
"","2.7870","0.5713","7638.7876"
"","2.8870","0.5934","7889.7773"
"","2.9870","0.6140","8107.7183"
"","3.0870","0.6354","8345.6895"
"","3.1870","0.6565","8565.0752"
"","3.2870","0.6775","8786.8623"
"","3.3870","0.6993","9008.4062"
"","3.4870","0.7194","9205.4668"
"","3.5870","0.7413","9423.6113"
"","3.6870","0.7618","9614.5215"
"","3.7870","0.7835","9821.2666"
"","3.8870","0.8044","10003.5410"
"","3.9870","0.8257","10194.9590"
"","4.0870","0.8468","10369.0107"
"","4.1870","0.8678","10542.0312"
"","4.2870","0.8898","10714.5908"
"","4.3870","0.9101","10859.7783"
"","4.4870","0.9321","11020.2861"
"","4.5870","0.9523","11148.2871"
"","4.6870","0.9741","11292.0273"
"","4.7870","0.9956","11412.2451"
"","4.8870","1.0160","11530.4014"
"","4.9870","1.0374","11640.2637"
"","5.0870","1.0581","11743.9199"
"","5.1870","1.0802","11849.5967"
"","5.2870","1.1006","11933.4365"
"","5.3870","1.1223","12028.0605"
"","5.4870","1.1429","12103.1738"
"","5.5870","1.1644","12186.1514"
"","5.6870","1.1863","12254.6680"
"","5.7870","1.2067","12321.2979"
"","5.8870","1.2281","12382.2148"
"","5.9870","1.2490","12439.8955"
"","6.0870","1.2707","12496.6904"
"","6.1870","1.2915","12540.2959"
"","6.2870","1.3126","12594.6309"
"","6.3870","1.3336","12631.0732"
"","6.4870","1.3547","12678.4268"
"","6.5870","1.3765","12712.7842"
"","6.6870","1.3967","12751.8057"
"","6.7870","1.4187","12787.3584"
"","6.8870","1.4392","12817.5332"
"","6.9870","1.4611","12854.5254"
"","7.0870","1.4822","12874.9463"
"","7.1870","1.5031","12911.8281"
"","7.2870","1.5244","12930.1982"
"","7.3870","1.5450","12960.4209"
"","7.4870","1.5671","12983.4053"
"","7.5870","1.5874","13003.0811"
"","7.6870","1.6092","13029.0508"
"","7.7870","1.6296","13047.4385"
"","7.8870","1.6513","13073.0137"
"","7.9870","1.6728","13084.3047"
"","8.0870","1.6934","13111.7881"
"","8.1870","1.7149","13121.7842"
"","8.2870","1.7354","13143.8975"
"","8.3870","1.7578","13162.7695"
"","8.4870","1.7783","13171.2871"
"","8.5870","1.7996","13195.2764"
"","8.6870","1.8204","13205.5537"
"","8.7870","1.8418","13226.6777"
"","8.8870","1.8634","13233.3379"
"","8.9870","1.8838","13252.6084"
"","9.0870","1.9054","13261.1592"
"","9.1870","1.9260","13276.8672"
"","9.2870","1.9481","13293.5469"
"","9.3870","1.9688","13296.6865"
"","9.4870","1.9900","13320.5537"
"","9.5870","2.0110","13324.1758"
"","9.6870","2.0322","13342.9902"
"","9.7870","2.0542","13349.1475"
"","9.8870","2.0741","13359.7676"
"","9.9870","2.0960","13373.3750"
"","10.0870","2.1165","13380.8672"
"","10.1870","2.1384","13397.4385"
"","10.2870","2.1590","13395.1533"
"","10.3870","2.1802","13420.9443"
"","10.4870","2.2015","13419.1543"
"","10.5870","2.2224","13436.0400"
"","10.6870","2.2447","13444.0186"
"","10.7870","2.2648","13449.5049"
"","10.8870","2.2866","13464.0889"
"","10.9870","2.3073","13468.2637"
"","11.0870","2.3287","13484.2764"
"","11.1870","2.3503","13484.0459"
"","11.2870","2.3709","13501.1895"
"","11.3870","2.3923","13503.3828"
"","11.4870","2.4129","13515.1055"
"","11.5870","2.4351","13525.1660"
"","11.6870","2.4554","13525.3076"
"","11.7870","2.4771","13541.9531"
"","11.8870","2.4976","13542.9863"
"","11.9870","2.5189","13559.1924"
"","12.0870","2.5409","13558.9834"
"","12.1870","2.5611","13571.2314"
"","12.2870","2.5829","13574.4219"
"","12.3870","2.6034","13584.9775"
"","12.4870","2.6256","13593.4424"
"","12.5870","2.6461","13595.2803"
"","12.6870","2.6674","13610.9297"
"","12.7870","2.6883","13610.3330"
"","12.8870","2.7092","13624.7783"
"","12.9870","2.7313","13623.6592"
"","13.0870","2.7511","13630.5068"
"","13.1870","2.7733","13639.5586"
"","13.2870","2.7938","13646.3867"
"","13.3870","2.8157","13658.3584"
"","13.4870","2.8369","13655.4453"
"","13.5870","2.8577","13673.1074"
"","13.6870","2.8789","13669.5967"
"","13.7870","2.8997","13680.8086"
"","13.8870","2.9220","13685.9951"
"","13.9870","2.9421","13686.8555"
"","14.0870","2.9640","13699.8047"
"","14.1870","2.9845","13700.9580"
"","14.2870","3.0061","13716.1289"
"","14.3870","3.0276","13712.3438"
"","14.4870","3.0480","13726.8711"
"","14.5870","3.0696","13725.2598"
"","14.6870","3.0901","13733.5566"
"","14.7870","3.1123","13741.8506"
"","14.8870","3.1328","13738.9824"
"","14.9870","3.1544","13753.8076"
"","15.0870","3.1749","13754.0312"
"","15.1870","3.1965","13767.1455"
"","15.2870","3.2183","13764.3740"
"","15.3870","3.2384","13775.1680"
"","15.4870","3.2601","13775.8623"
"","15.5870","3.2804","13784.6816"
"","15.6870","3.3028","13791.2168"
"","15.7870","3.3235","13788.3623"
"","15.8870","3.3447","13804.5039"
"","15.9870","3.3657","13801.8701"
"","16.0870","3.3868","13814.4346"
"","16.1870","3.4088","13814.9033"
"","16.2870","3.4289","13820.3789"
"","16.3870","3.4504","13825.9258"
"","16.4870","3.4712","13829.5244"
"","16.5870","3.4930","13839.5225"
"","16.6870","3.5143","13835.1475"
"","16.7870","3.5346","13851.6846"
"","16.8870","3.5565","13848.8428"
"","16.9870","3.5771","13857.3691"
"","17.0870","3.5992","13862.6162"
"","17.1870","3.6194","13861.0381"
"","17.2870","3.6413","13872.5625"
"","17.3870","3.6620","13874.3652"
"","17.4870","3.6833","13884.3359"
"","17.5870","3.7049","13880.1426"
"","17.6870","3.7253","13894.0127"
"","17.7870","3.7469","13890.8770"
"","17.8870","3.7675","13900.2158"
"","17.9870","3.7897","13905.3643"
"","18.0870","3.8101","13903.6660"
"","18.1870","3.8317","13917.9473"
"","18.2870","3.8524","13914.0576"
"","18.3870","3.8737","13928.0293"
"","18.4870","3.8955","13922.7822"
"","18.5870","3.9157","13933.2021"
"","18.6870","3.9375","13934.1045"
"","18.7870","3.9578","13940.2480"
"","18.8870","3.9803","13948.4365"
"","18.9870","4.0007","13942.4209"
"","19.0870","4.0221","13960.1963"
"","19.1870","4.0428","13953.9629"
"","19.2870","4.0639","13966.3594"
"","19.3870","4.0862","13967.1895"
"","19.4870","4.1063","13968.3945"
"","19.5870","4.1279","13976.0898"
"","19.6870","4.1485","13979.0283"
"","19.7870","4.1704","13987.8301"
"","19.8870","4.1915","13983.4824"
"","19.9870","4.2124","13998.7363"
"","20.0870","4.2336","13993.9580"
"","20.1870","4.2544","14005.0156"
"","20.2870","4.2766","14006.0264"
"","20.3870","4.2967","14005.1367"
"","20.4870","4.3185","14016.2227"
"","20.5870","4.3392","14014.6689"
"","20.6870","4.3607","14026.4873"
"","20.7870","4.3823","14022.5273"
"","20.8870","4.4028","14034.7305"
"","20.9870","4.4243","14033.1895"
"","21.0870","4.4450","14039.5938"
"","21.1870","4.4670","14044.3057"
"","21.2870","4.4875","14041.9453"
"","21.3870","4.5089","14053.6934"
"","21.4870","4.5295","14051.3506"
"","21.5870","4.5509","14063.4697"
"","21.6870","4.5730","14061.4082"
"","21.7870","4.5930","14066.8926"
"","21.8870","4.6147","14072.2285"
"","21.9870","4.6352","14072.3867"
"","22.0870","4.6573","14083.0879"
"","22.1870","4.6782","14075.5605"
"","22.2870","4.6992","14092.0801"
"","22.3870","4.7205","14087.6055"
"","22.4870","4.7414","14098.9531"
"","22.5870","4.7637","14098.5967"
"","22.6870","4.7837","14099.9199"
"","22.7870","4.8052","14105.0879"
"","22.8870","4.8258","14109.7812"
"","22.9870","4.8476","14117.8818"
"","23.0870","4.8689","14111.4932"
"","23.1870","4.8894","14124.0850"
"","23.2870","4.9109","14125.6631"
"","23.3870","4.9318","14130.1055"
"","23.4870","4.9540","14134.9229"
"","23.5870","4.9743","14133.5605"
"","23.6870","4.9959","14142.9111"
"","23.7870","5.0166","14142.6924"
"","23.8870","5.0382","14152.0293"
"","23.9870","5.0596","14148.3486"
"","24.0870","5.0800","14158.7471"
"","24.1870","5.1016","14157.5498"
"","24.2870","5.1220","14162.5078"
"","24.3870","5.1442","14168.7695"
"","24.4870","5.1648","14164.5312"
"","24.5870","5.1862","14177.0049"
"","24.6870","5.2071","14176.0381"
"","24.7870","5.2282","14186.4170"
"","24.8870","5.2504","14184.4453"
"","24.9870","5.2703","14188.4072"
"","25.0870","5.2922","14191.5996"
"","25.1870","5.3126","14193.7900"
"","25.2870","5.3347","14203.8838"
"","25.3870","5.3558","14194.5703"
"","25.4870","5.3766","14212.6416"
"","25.5870","5.3977","14206.6064"
"","25.6870","5.4187","14218.8955"
"","25.7870","5.4408","14219.0117"
"","25.8870","5.4609","14219.4707"
"","25.9870","5.4825","14224.9346"
"","26.0870","5.5031","14226.6260"
"","26.1870","5.5250","14235.3867"
"","26.2870","5.5464","14228.2441"
"","26.3870","5.5671","14243.8174"
"","26.4870","5.5884","14239.6826"
"","26.5870","5.6091","14249.4160"
"","26.6870","5.6314","14252.0088"
"","26.7870","5.6514","14248.4014"
"","26.8870","5.6730","14257.7246"
"","26.9870","5.6937","14256.8145"
"","27.0870","5.7152","14266.0244"
"","27.1870","5.7368","14262.5811"
"","27.2870","5.7572","14274.8994"
"","27.3870","5.7790","14272.5273"
"","27.4870","5.7996","14279.4062"
"","27.5870","5.8216","14283.6240"
"","27.6870","5.8422","14279.0898"
"","27.7870","5.8637","14290.6006"
"","27.8870","5.8845","14286.4990"
"","27.9870","5.9056","14298.8193"
"","28.0870","5.9276","14295.2842"
"","28.1870","5.9478","14300.7012"
"","28.2870","5.9695","14304.7842"
"","28.3870","5.9901","14307.7607"
"","28.4870","6.0118","14316.0166"
"","28.5870","6.0329","14307.5879"
"","28.6870","6.0540","14323.0557"
"","28.7870","6.0750","14317.0830"
"","28.8870","6.0959","14327.5146"
"","28.9870","6.1183","14328.1357"
"","29.0870","6.1384","14327.1787"
"","29.1870","6.1602","14336.4814"
"","29.2870","6.1804","14335.3779"
"","29.3870","6.2023","14346.7422"
"","29.4870","6.2235","14338.2539"
"","29.5870","6.2442","14352.3945"
"","29.6870","6.2652","14346.9307"
"","29.7870","6.2864","14356.8535"
"","29.8870","6.3085","14358.8711"
"","29.9870","6.3288","14356.2910"
"","30.0870","6.3504","14366.6924"
"","30.1870","6.3711","14365.0127"
"","30.2870","6.3927","14375.6074"
"","30.3870","6.4144","14368.6533"
"","30.4870","6.4348","14379.5967"
"","30.5870","6.4564","14378.3066"
"","30.6870","6.4768","14383.3730"
"","30.7870","6.4990","14390.7158"
"","30.8870","6.5196","14382.5918"
"","30.9870","6.5410","14398.3516"
"","31.0870","6.5617","14392.9482"
"","31.1870","6.5829","14403.8584"
"","31.2870","6.6049","14401.9512"
"","31.3870","6.6251","14405.6855"
"","31.4870","6.6469","14409.0205"
"","31.5870","6.6673","14410.9209"
"","31.6870","6.6893","14419.0596"
"","31.7870","6.7105","14411.9863"
"","31.8870","6.7314","14425.1738"
"","31.9870","6.7524","14421.8398"
"","32.0870","6.7733","14432.0830"
"","32.1870","6.7954","14430.8643"
"","32.2870","6.8156","14433.1123"
"","32.3870","6.8373","14437.1777"
"","32.4870","6.8576","14439.8330"
"","32.5870","6.8795","14447.7607"
"","32.6870","6.9009","14439.3740"
"","32.7870","6.9215","14453.5156"
"","32.8870","6.9430","14448.8262"
"","32.9870","6.9637","14457.7637"
"","33.0870","6.9859","14461.8496"
"","33.1870","7.0062","14457.4971"
"","33.2870","7.0279","14469.3691"
"","33.3870","7.0485","14465.9463"
"","33.4870","7.0700","14477.4590"
"","33.5870","7.0916","14470.0635"
"","33.6870","7.1119","14482.2363"
"","33.7870","7.1337","14482.1885"
"","33.8870","7.1542","14487.5039"
"","33.9870","7.1763","14493.3613"
"","34.0870","7.1967","14487.5469"
"","34.1870","7.2184","14502.0498"
"","34.2870","7.2391","14494.9678"
"","34.3870","7.2603","14506.0850"
"","34.4870","7.2823","14503.6133"
"","34.5870","7.3025","14507.8135"
"","34.6870","7.3242","14506.7646"
"","34.7870","7.3447","14508.7881"
"","34.8870","7.3666","14511.4375"
"","34.9870","7.3875","14507.2227"
"","35.0870","7.4087","14520.2461"
"","35.1870","7.4297","14515.9023"
"","35.2870","7.4505","14530.5039"
"","35.3870","7.4728","14531.9326"
"","35.4870","7.4930","14536.5908"
"","35.5870","7.5147","14543.8154"
"","35.6870","7.5352","14547.7178"
"","35.7870","7.5568","14561.0186"
"","35.8870","7.5783","14555.0176"
"","35.9870","7.5990","14570.9756"
"","36.0870","7.6204","14564.2158"
"","36.1870","7.6406","14577.9492"
"","36.2870","7.6634","14574.1064"
"","36.3870","7.6835","14571.0078"
"","36.4870","7.7055","14581.8096"
"","36.5870","7.7256","14576.7529"
"","36.6870","7.7473","14587.9268"
"","36.7870","7.7692","14576.4053"
"","36.8870","7.7893","14587.2578"
"","36.9870","7.8110","14582.9980"
"","37.0870","7.8316","14593.3584"
"","37.1870","7.8538","14599.3350"
"","37.2870","7.8742","14597.5186"
"","37.3870","7.8956","14609.5547"
"","37.4870","7.9166","14606.4414"
"","37.5870","7.9377","14617.1494"
"","37.6870","7.9596","14613.6270"
"","37.7870","7.9797","14619.1133"
"","37.8870","8.0013","14620.0625"
"","37.9870","8.0220","14624.1631"
"","38.0870","8.0438","14627.5293"
"","38.1870","8.0649","14623.0947"
"","38.2870","8.0860","14629.5322"
"","38.3870","8.1070","14619.7842"
"","38.4870","8.1280","14615.3496"
"","38.5870","8.1502","14604.3467"
"","38.6870","8.1704","14626.5898"
"","38.7870","8.1920","14653.9033"
"","38.8870","8.2125","14669.4766"
"","38.9870","8.2341","14691.4229"
"","39.0870","8.2555","14694.2676"
"","39.1870","8.2762","14712.6631"
"","39.2870","8.2978","14710.2178"
"","39.3870","8.3184","14715.5342"
"","39.4870","8.3405","14726.6719"
"","39.5870","8.3610","14733.8779"
"","39.6870","8.3826","14747.9014"
"","39.7870","8.4030","14744.8438"
"","39.8870","8.4246","14749.7383"
"","39.9870","8.4463","14740.1543"
"","40.0870","8.4667","14746.7656"
"","40.1870","8.4883","14741.5400"
"","40.2870","8.5089","14733.3281"
"","40.3870","8.5310","14706.3047"
"","40.4870","8.5517","14688.6025"
"","40.5870","8.5729","14694.0742"
"","40.6870","8.5937","14690.8760"
"","40.7870","8.6148","14701.1104"
"","40.8870","8.6368","14701.5820"
"","40.9870","8.6571","14706.3477"
"","41.0870","8.6789","14709.0557"
"","41.1870","8.6994","14712.2588"
"","41.2870","8.7212","14719.4062"
"","41.3870","8.7422","14713.8701"
"","41.4870","8.7633","14725.0410"
"","41.5870","8.7844","14718.4248"
"","41.6870","8.8051","14726.3359"
"","41.7870","8.8276","14725.2393"
"","41.8870","8.8477","14722.9297"
"","41.9870","8.8694","14728.4072"
"","42.0870","8.8898","14728.7979"
"","42.1870","8.9114","14733.8809"
"","42.2870","8.9330","14727.4854"
"","42.3870","8.9536","14738.3359"
"","42.4870","8.9750","14731.1064"
"","42.5870","8.9952","14734.6182"
"","42.6870","9.0180","14737.4492"
"","42.7870","9.0383","14727.4492"
"","42.8870","9.0599","14728.9023"
"","42.9870","9.0806","14717.1240"
"","43.0870","9.1020","14715.5625"
"","43.1870","9.1239","14714.5674"
"","43.2870","9.1440","14735.7002"
"","43.3870","9.1656","14751.0449"
"","43.4870","9.1862","14765.2432"
"","43.5870","9.2083","14774.0352"
"","43.6870","9.2289","14772.0576"
"","43.7870","9.2502","14787.7412"
"","43.8870","9.2710","14789.5293"
"","43.9870","9.2922","14806.2451"
"","44.0870","9.3143","14810.8721"
"","44.1870","9.3342","14821.0029"
"","44.2870","9.3562","14829.0459"
"","44.3870","9.3767","14834.0215"
"","44.4870","9.3986","14843.9258"
"","44.5870","9.4196","14838.3379"
"","44.6870","9.4407","14854.3389"
"","44.7870","9.4618","14844.9180"
"","44.8870","9.4826","14856.6826"
"","44.9870","9.5047","14852.1777"
"","45.0870","9.5249","14850.0234"
"","45.1870","9.5468","14856.9209"
"","45.2870","9.5673","14855.0869"
"","45.3870","9.5887","14863.9287"
"","45.4870","9.6104","14857.6680"
"","45.5870","9.6310","14869.7705"
"","45.6870","9.6525","14863.7295"
"","45.7870","9.6730","14869.6406"
"","45.8870","9.6952","14871.5957"
"","45.9870","9.7157","14865.8574"
"","46.0870","9.7372","14872.4736"
"","46.1870","9.7578","14868.4307"
"","46.2870","9.7790","14875.7861"
"","46.3870","9.8010","14870.8301"
"","46.4870","9.8212","14877.7637"
"","46.5870","9.8429","14874.6113"
"","46.6870","9.8634","14877.5117"
"","46.7870","9.8855","14879.6006"
"","46.8870","9.9065","14870.6826"
"","46.9870","9.9275","14880.1670"
"","47.0870","9.9485","14871.1699"
"","47.1870","9.9695","14870.9268"
"","47.2870","9.9917","14855.4521"
"","47.3870","10.0117","14831.9229"
"","47.4870","10.0336","14835.9668"
"","47.5870","10.0539","14860.4746"
"","47.6870","10.0757","14887.6113"
"","47.7870","10.0970","14897.2051"
"","47.8870","10.1178","14924.3828"
"","47.9870","10.1391","14917.3242"
"","48.0870","10.1600","14912.4395"
"","48.1870","10.1823","14899.0273"
"","48.2870","10.2025","14891.9326"
"","48.3870","10.2243","14894.7744"
"","48.4870","10.2447","14892.0996"
"","48.5870","10.2663","14896.4824"
"","48.6870","10.2876","14891.9863"
"","48.7870","10.3082","14899.3711"
"","48.8870","10.3297","14895.7725"
"","48.9870","10.3503","14902.8096"
"","49.0870","10.3722","14911.0391"
"","49.1870","10.3929","14907.7100"
"","49.2870","10.4144","14919.4600"
"","49.3870","10.4352","14920.7744"
"","49.4870","10.4564","14927.8340"
"","49.5870","10.4784","14919.6846"
"","49.6870","10.4988","14919.4424"
"","49.7870","10.5204","14916.4424"
"","49.8870","10.5408","14932.9346"
"","49.9870","10.5630","14967.2773"
"","50.0870","10.5836","14990.7666"
"","50.1870","10.6048","15019.6133"
"","50.2870","10.6257","15026.3105"
"","50.3870","10.6467","15042.2676"
"","50.4870","10.6689","15043.9258"
"","50.5870","10.6890","15048.6621"
"","50.6870","10.7109","15049.0518"
"","50.7870","10.7314","15049.8447"
"","50.8870","10.7533","15047.8779"
"","50.9870","10.7743","15029.4990"
"","51.0870","10.7953","15020.7207"
"","51.1870","10.8168","14996.5479"
"","51.2870","10.8372","14996.0176"
"","51.3870","10.8595","14988.0420"
"","51.4870","10.8796","14997.1191"
"","51.5870","10.9012","15007.5137"
"","51.6870","10.9219","15009.3691"
"","51.7870","10.9434","15012.1494"
"","51.8870","10.9650","15005.1445"
"","51.9870","10.9855","15010.3438"
"","52.0870","11.0071","15002.7109"
"","52.1870","11.0275","15007.2188"
"","52.2870","11.0498","15012.0215"
"","52.3870","11.0703","15013.1475"
"","52.4870","11.0919","15027.1104"
"","52.5870","11.1126","15030.7461"
"","52.6870","11.1338","15044.3496"
"","52.7870","11.1558","15043.7441"
"","52.8870","11.1758","15054.0303"
"","52.9870","11.1977","15051.7773"
"","53.0870","11.2178","15053.3584"
"","53.1870","11.2403","15054.9414"
"","53.2870","11.2610","15047.9775"
"","53.3870","11.2824","15055.1309"
"","53.4870","11.3031","15044.8438"
"","53.5870","11.3241","15050.6826"
"","53.6870","11.3465","15044.5684"
"","53.7870","11.3662","15048.9922"
"","53.8870","11.3883","15053.3496"
"","53.9870","11.4088","15060.0967"
"","54.0870","11.4306","15067.9590"
"","54.1870","11.4518","15062.3496"
"","54.2870","11.4724","15070.9062"
"","54.3870","11.4938","15057.9404"
"","54.4870","11.5147","15058.4082"
"","54.5870","11.5367","15053.1992"
"","54.6870","11.5570","15048.3564"
"","54.7870","11.5786","15049.5430"
"","54.8870","11.5993","15043.8818"
"","54.9870","11.6209","15041.6670"
"","55.0870","11.6423","15024.7959"
"","55.1870","11.6629","15026.4834"
"","55.2870","11.6844","15019.2871"
"","55.3870","11.7050","15023.8184"
"","55.4870","11.7268","15026.0566"
"","55.5870","11.7476","15028.4307"
"","55.6870","11.7691","15034.8398"
"","55.7870","11.7898","15036.3672"
"","55.8870","11.8112","15042.9443"
"","55.9870","11.8329","15040.1387"
"","56.0870","11.8533","15048.1582"
"","56.1870","11.8751","15042.3584"
"","56.2870","11.8955","15046.5029"
"","56.3870","11.9175","15047.2705"
"","56.4870","11.9385","15039.1953"
"","56.5870","11.9597","15042.3350"
"","56.6870","11.9806","15030.8516"
"","56.7870","12.0016","15039.6660"
"","56.8870","12.0236","15037.2314"
"","56.9870","12.0438","15038.8213"
"","57.0870","12.0654","15034.7324"
"","57.1870","12.0860","15046.5430"
"","57.2870","12.1078","15067.1396"
"","57.3870","12.1292","15080.2002"
"","57.4870","12.1498","15107.2441"
"","57.5870","12.1712","15114.9033"
"","57.6870","12.1919","15130.9219"
"","57.7870","12.2141","15141.5439"
"","57.8870","12.2344","15144.1992"
"","57.9870","12.2560","15154.2041"
"","58.0870","12.2766","15156.7529"
"","58.1870","12.2981","15165.6133"
"","58.2870","12.3195","15162.2939"
"","58.3870","12.3401","15176.4766"
"","58.4870","12.3617","15172.9355"
"","58.5870","12.3822","15182.6592"
"","58.6870","12.4045","15185.9941"
"","58.7870","12.4250","15183.6650"
"","58.8870","12.4464","15194.1240"
"","58.9870","12.4671","15190.3467"
"","59.0870","12.4885","15198.7832"
"","59.1870","12.5104","15192.5908"
"","59.2870","12.5306","15197.4033"
"","59.3870","12.5524","15190.3789"
"","59.4870","12.5728","15192.1123"
"","59.5870","12.5949","15193.0312"
"","59.6870","12.6157","15184.4160"
"","59.7870","12.6370","15193.1543"
"","59.8870","12.6579","15186.3574"
"","59.9870","12.6788","15195.9033"
"","60.0870","12.7010","15195.8447"
"","60.1870","12.7211","15198.5674"
"","60.2870","12.7428","15202.6055"
"","60.3870","12.7634","15206.1953"
"","60.4870","12.7852","15217.9346"
"","60.5870","12.8064","15230.1875"
"","60.6870","12.8272","15256.4551"
"","60.7870","12.8485","15258.7559"
"","60.8870","12.8693","15243.8447"
"","60.9870","12.8915","15223.8818"
"","61.0870","12.9116","15217.8164"
"","61.1870","12.9332","15221.3184"
"","61.2870","12.9539","15218.5527"
"","61.3870","12.9755","15223.1279"
"","61.4870","12.9971","15217.0811"
"","61.5870","13.0173","15227.8145"
"","61.6870","13.0391","15221.6689"
"","61.7870","13.0597","15228.6943"
"","61.8870","13.0819","15229.9766"
"","61.9870","13.1021","15229.1973"
"","62.0870","13.1240","15232.6807"
"","62.1870","13.1446","15228.9766"
"","62.2870","13.1659","15234.9932"
"","62.3870","13.1877","15225.6738"
"","62.4870","13.2079","15229.5430"
"","62.5870","13.2298","15221.2139"
"","62.6870","13.2501","15219.5352"
"","62.7870","13.2721","15215.5654"
"","62.8870","13.2931","15204.4102"
"","62.9870","13.3142","15207.9150"
"","63.0870","13.3352","15198.4375"
"","63.1870","13.3561","15201.8096"
"","63.2870","13.3783","15197.4531"
"","63.3870","13.3983","15196.9385"
"","63.4870","13.4202","15195.3418"
"","63.5870","13.4407","15195.3604"
"","63.6870","13.4625","15198.7178"
"","63.7870","13.4839","15190.5967"
"","63.8870","13.5044","15199.4062"
"","63.9870","13.5257","15189.9238"
"","64.0870","13.5466","15192.9316"
"","64.1870","13.5686","15187.9492"
"","64.2870","13.5890","15183.9824"
"","64.3870","13.6106","15184.7051"
"","64.4870","13.6312","15179.5254"
"","64.5870","13.6529","15183.8613"
"","64.6870","13.6745","15177.2080"
"","64.7870","13.6948","15193.1494"
"","64.8870","13.7166","15193.1699"
"","64.9870","13.7370","15204.0361"
"","65.0870","13.7591","15211.1172"
"","65.1870","13.7797","15209.7539"
"","65.2870","13.8011","15220.1055"
"","65.3870","13.8219","15219.7539"
"","65.4870","13.8431","15228.0254"
"","65.5870","13.8651","15224.5078"
"","65.6870","13.8852","15229.9287"
"","65.7870","13.9071","15226.3047"
"","65.8870","13.9275","15226.0186"
"","65.9870","13.9494","15226.2656"
"","66.0870","13.9705","15214.7432"
"","66.1870","13.9915","15220.3799"
"","66.2870","14.0128","15205.9482"
"","66.3870","14.0334","15208.4590"
"","66.4870","14.0557","15203.5879"
"","66.5870","14.0758","15214.3477"
"","66.6870","14.0974","15242.0225"
"","66.7870","14.1179","15270.5879"
"","66.8870","14.1398","15297.1924"
"","66.9870","14.1609","15303.7695"
"","67.0870","14.1818","15326.0127"
"","67.1870","14.2030","15324.7012"
"","67.2870","14.2239","15341.2715"
"","67.3870","14.2462","15344.9463"
"","67.4870","14.2664","15347.7979"
"","67.5870","14.2881","15355.5752"
"","67.6870","14.3087","15354.8350"
"","67.7870","14.3304","15361.6260"
"","67.8870","14.3518","15354.8281"
"","67.9870","14.3720","15362.2295"
"","68.0870","14.3937","15354.7939"
"","68.1870","14.4142","15353.2002"
"","68.2870","14.4364","15348.8975"
"","68.3870","14.4568","15335.0146"
"","68.4870","14.4783","15342.8154"
"","68.5870","14.4993","15329.9824"
"","68.6870","14.5205","15337.1680"
"","68.7870","14.5427","15331.7793"
"","68.8870","14.5626","15338.4912"
"","68.9870","14.5845","15336.0977"
"","69.0870","14.6049","15337.3555"
"","69.1870","14.6268","15343.9941"
"","69.2870","14.6477","15336.6777"
"","69.3870","14.6687","15349.6270"
"","69.4870","14.6898","15341.7500"
"","69.5870","14.7107","15351.5342"
"","69.6870","14.7330","15348.8604"
"","69.7870","14.7530","15349.5176"
"","69.8870","14.7749","15350.6387"
"","69.9870","14.7953","15351.4502"
"","70.0870","14.8170","15357.0234"
"","70.1870","14.8386","15349.2676"
"","70.2870","14.8592","15361.7129"
"","70.3870","14.8807","15355.7480"
"","70.4870","14.9011","15365.8535"
"","70.5870","14.9237","15364.7939"
"","70.6870","14.9436","15367.2129"
"","70.7870","14.9653","15371.4385"
"","70.8870","14.9860","15372.1484"
"","70.9870","15.0074","15379.8447"
"","71.0870","15.0292","15373.2959"
"","71.1870","15.0492","15384.4941"
"","71.2870","15.0712","15380.5361"
"","71.3870","15.0917","15385.5459"
"","71.4870","15.1139","15386.1406"
"","71.5870","15.1344","15381.0547"
"","71.6870","15.1558","15387.6680"
"","71.7870","15.1766","15381.0010"
"","71.8870","15.1978","15388.0684"
